job_id,actor_id,event,language,time_spent,org,ds
3718,1029,decision,Hindi,49,D,11/6/2020
3719,1010,decision,English,87,B,11/27/2020
3720,1007,transfer,Persian,56,D,11/4/2020
3721,1020,transfer,Hindi,13,D,11/11/2020
3722,1045,transfer,English,45,A,11/26/2020
3723,1050,transfer,Hindi,84,C,11/10/2020
3724,1027,skip,Italian,22,D,11/1/2020
3725,1024,decision,French,67,C,11/6/2020
3726,1038,skip,English,66,C,11/15/2020
3727,1010,transfer,Italian,94,A,11/16/2020
3728,1007,transfer,Persian,13,D,11/19/2020
3729,1020,transfer,Hindi,80,C,11/28/2020
3730,1002,decision,English,59,D,11/5/2020
3731,1048,decision,Arabic,16,A,11/27/2020
3732,1048,decision,English,76,C,11/4/2020
3733,1045,skip,English,40,A,11/18/2020
3734,1044,skip,Persian,31,B,11/22/2020
3735,1037,skip,Hindi,50,C,11/14/2020
3736,1050,transfer,Hindi,118,D,11/12/2020
3737,1050,transfer,French,34,C,11/27/2020
3738,1032,transfer,Persian,30,B,11/6/2020
3739,1031,transfer,Persian,120,A,11/18/2020
3740,1024,transfer,English,20,B,11/23/2020
3741,1003,decision,Arabic,95,D,11/11/2020
3742,1050,transfer,Arabic,31,D,11/26/2020
3743,1023,skip,French,11,C,11/3/2020
3744,1031,decision,Hindi,53,D,11/1/2020
3745,1032,skip,French,91,A,11/4/2020
3746,1041,transfer,Persian,47,D,11/27/2020
3747,1020,skip,Italian,57,A,11/25/2020
3748,1008,decision,Italian,18,A,11/21/2020
3749,1016,skip,English,19,C,11/26/2020
3750,1025,transfer,Persian,57,A,11/16/2020
3751,1024,decision,English,66,D,11/27/2020
3752,1022,decision,Italian,47,A,11/22/2020
3753,1020,skip,French,11,B,11/1/2020
3754,1039,skip,Persian,22,C,11/29/2020
3755,1004,decision,Arabic,103,B,11/9/2020
3756,1007,skip,English,48,B,11/12/2020
3757,1031,transfer,Hindi,53,D,11/20/2020
3758,1024,decision,Arabic,33,D,11/29/2020
3759,1044,decision,Italian,66,C,11/26/2020
3760,1026,skip,French,71,D,11/5/2020
3761,1003,skip,Italian,16,C,11/25/2020
3762,1050,decision,Italian,51,A,11/12/2020
3763,1028,transfer,French,88,A,11/12/2020
3764,1021,skip,Persian,107,D,11/29/2020
3765,1001,transfer,Hindi,77,B,11/18/2020
3766,1007,skip,French,15,B,11/6/2020
3767,1041,decision,Italian,95,C,11/11/2020
3768,1038,skip,Hindi,109,A,11/15/2020
3769,1033,decision,Hindi,71,D,11/12/2020
3770,1030,transfer,Italian,119,C,11/5/2020
3771,1045,skip,Arabic,39,A,11/25/2020
3772,1037,skip,French,52,B,11/28/2020
3773,1035,decision,English,34,A,11/16/2020
3774,1024,transfer,French,57,B,11/30/2020
3775,1006,skip,French,41,B,11/1/2020
3776,1028,transfer,Persian,113,C,11/14/2020
3777,1048,skip,French,107,B,11/16/2020
3778,1034,skip,Arabic,97,C,11/10/2020
3779,1019,transfer,English,111,D,11/24/2020
3780,1044,skip,French,38,C,11/5/2020
3781,1034,skip,French,50,D,11/18/2020
3782,1032,skip,Arabic,102,D,11/11/2020
3783,1022,transfer,Italian,91,D,11/13/2020
3784,1020,transfer,Persian,94,C,11/26/2020
3785,1031,decision,Hindi,58,D,11/10/2020
3786,1034,transfer,Italian,47,C,11/11/2020
3787,1033,decision,Persian,40,D,11/30/2020
3788,1016,decision,French,13,C,11/25/2020
3789,1001,skip,Arabic,74,C,11/23/2020
3790,1037,transfer,Hindi,104,C,11/11/2020
3791,1040,decision,Italian,101,D,11/13/2020
3792,1039,decision,French,117,D,11/22/2020
3793,1018,decision,Persian,28,C,11/3/2020
3794,1043,skip,Persian,47,A,11/12/2020
3795,1019,transfer,Italian,93,D,11/12/2020
3796,1023,transfer,French,41,B,11/27/2020
3797,1028,skip,French,41,B,11/19/2020
3798,1050,decision,Italian,37,A,11/22/2020
3799,1014,skip,Hindi,60,A,11/19/2020
3800,1028,transfer,Italian,61,D,11/5/2020
3801,1013,skip,French,101,C,11/27/2020
3802,1021,decision,Arabic,82,B,11/13/2020
3803,1018,skip,Italian,85,D,11/18/2020
3804,1002,skip,Hindi,36,A,11/6/2020
3805,1049,decision,Persian,111,D,11/16/2020
3806,1023,transfer,Hindi,33,B,11/21/2020
3807,1044,transfer,English,48,C,11/13/2020
3808,1005,transfer,Hindi,92,C,11/9/2020
3809,1008,transfer,French,91,B,11/22/2020
3810,1039,decision,Hindi,22,D,11/12/2020
3811,1019,skip,Italian,13,D,11/14/2020
3812,1031,transfer,Arabic,100,D,11/2/2020
3813,1024,decision,Hindi,22,D,11/22/2020
3814,1013,decision,Persian,103,A,11/16/2020
3815,1011,skip,Persian,58,A,11/21/2020
3816,1048,transfer,Hindi,64,A,11/7/2020
3817,1019,decision,English,99,A,11/21/2020
3818,1011,transfer,French,99,B,11/29/2020
3819,1043,decision,Italian,68,B,11/14/2020
3820,1030,decision,Arabic,70,C,11/27/2020
3821,1042,skip,French,61,A,11/7/2020
3822,1040,decision,English,103,A,11/19/2020
3823,1029,decision,Italian,82,B,11/16/2020
3824,1001,skip,English,39,B,11/17/2020
3825,1028,skip,English,20,B,11/23/2020
3826,1002,decision,Arabic,14,A,11/24/2020
3827,1005,transfer,Hindi,57,D,11/10/2020
3828,1018,skip,English,113,B,11/27/2020
3829,1009,decision,French,62,B,11/26/2020
3830,1047,decision,Italian,70,A,11/22/2020
3831,1044,decision,Italian,100,A,11/3/2020
3832,1043,transfer,Persian,63,B,11/8/2020
3833,1030,transfer,Arabic,85,D,11/17/2020
3834,1003,skip,English,19,C,11/18/2020
3835,1010,decision,Italian,85,C,11/15/2020
3836,1013,decision,Arabic,78,C,11/11/2020
3837,1003,skip,Persian,39,B,11/3/2020
3838,1039,transfer,English,99,B,11/9/2020
3839,1025,skip,French,106,A,11/3/2020
3840,1050,transfer,Arabic,72,B,11/24/2020
3841,1022,transfer,French,55,A,11/26/2020
3842,1046,decision,English,79,C,11/6/2020
3843,1049,skip,French,80,B,11/22/2020
3844,1018,transfer,English,87,C,11/15/2020
3845,1020,decision,Arabic,47,B,11/22/2020
3846,1016,decision,Italian,63,C,11/24/2020
3847,1044,skip,French,44,D,11/15/2020
3848,1030,skip,English,40,A,11/24/2020
3849,1025,decision,Arabic,82,D,11/27/2020
3850,1042,decision,French,92,C,11/4/2020
3851,1018,transfer,English,49,A,11/24/2020
3852,1029,skip,French,58,D,11/29/2020
3853,1023,transfer,French,116,D,11/13/2020
3854,1032,skip,French,30,B,11/27/2020
3855,1034,decision,French,37,A,11/9/2020
3856,1014,transfer,French,85,B,11/5/2020
3857,1045,decision,Persian,97,B,11/12/2020
3858,1014,decision,Persian,53,D,11/6/2020
3859,1042,decision,Hindi,11,D,11/24/2020
3860,1032,skip,Hindi,33,C,11/23/2020
3861,1025,transfer,Arabic,82,D,11/30/2020
3862,1030,decision,French,74,B,11/21/2020
3863,1045,transfer,English,48,C,11/26/2020
3864,1019,transfer,Italian,114,B,11/16/2020
3865,1025,decision,Italian,29,A,11/17/2020
3866,1011,transfer,French,64,B,11/28/2020
3867,1033,skip,French,38,A,11/29/2020
3868,1044,decision,Persian,108,C,11/29/2020
3869,1006,skip,French,82,A,11/1/2020
3870,1041,decision,English,112,A,11/2/2020
3871,1049,decision,Persian,22,A,11/13/2020
3872,1040,skip,English,91,D,11/12/2020
3873,1044,skip,Persian,50,B,11/30/2020
3874,1018,transfer,Persian,70,A,11/8/2020
3875,1049,transfer,Italian,29,A,11/2/2020
3876,1020,transfer,Italian,68,B,11/18/2020
3877,1006,skip,Arabic,36,B,11/24/2020
3878,1032,skip,Italian,120,B,11/23/2020
3879,1045,transfer,Hindi,32,C,11/6/2020
3880,1018,transfer,English,101,A,11/28/2020
3881,1034,skip,French,29,A,11/1/2020
3882,1002,decision,Italian,110,D,11/25/2020
3883,1002,transfer,Italian,53,D,11/26/2020
3884,1027,decision,Hindi,105,B,11/24/2020
3885,1009,transfer,Persian,57,A,11/29/2020
3886,1032,decision,Persian,42,B,11/26/2020
3887,1039,decision,Arabic,15,A,11/19/2020
3888,1027,decision,Hindi,70,B,11/2/2020
3889,1004,decision,Hindi,87,A,11/2/2020
3890,1046,transfer,Italian,94,D,11/13/2020
3891,1041,skip,French,63,D,11/20/2020
3892,1008,transfer,Italian,39,B,11/26/2020
3893,1038,skip,Persian,81,B,11/29/2020
3894,1034,transfer,English,13,B,11/20/2020
3895,1040,decision,English,116,C,11/8/2020
3896,1006,transfer,English,75,A,11/15/2020
3897,1039,decision,French,35,C,11/8/2020
3898,1017,transfer,Arabic,86,A,11/9/2020
3899,1017,transfer,Arabic,120,A,11/8/2020
3900,1019,skip,Persian,52,D,11/17/2020
3901,1030,skip,English,77,C,11/6/2020
3902,1022,skip,Arabic,102,D,11/8/2020
3903,1007,decision,Hindi,32,A,11/13/2020
3904,1022,skip,Italian,60,A,11/20/2020
3905,1013,transfer,French,13,D,11/27/2020
3906,1045,transfer,Persian,45,C,11/19/2020
3907,1021,transfer,Hindi,108,C,11/3/2020
3908,1043,decision,Arabic,108,B,11/1/2020
3909,1042,skip,Persian,86,C,11/1/2020
3910,1022,decision,Italian,75,D,11/3/2020
3911,1013,skip,Arabic,71,B,11/12/2020
3912,1013,skip,Arabic,69,B,11/8/2020
3913,1032,skip,English,115,A,11/22/2020
3914,1019,transfer,French,68,A,11/22/2020
3915,1031,decision,Persian,104,B,11/29/2020
3916,1037,transfer,Arabic,90,C,11/2/2020
3917,1035,transfer,Hindi,47,C,11/5/2020
3918,1015,decision,Italian,67,B,11/20/2020
3919,1024,skip,English,76,B,11/1/2020
3920,1013,transfer,Hindi,26,C,11/17/2020
3921,1041,skip,Italian,87,C,11/3/2020
3922,1043,transfer,Italian,46,C,11/5/2020
3923,1044,decision,Arabic,71,B,11/25/2020
3924,1002,transfer,Persian,60,B,11/17/2020
3925,1003,skip,Hindi,75,C,11/17/2020
3926,1046,transfer,Hindi,109,B,11/11/2020
3927,1013,transfer,Persian,79,C,11/23/2020
3928,1050,skip,Italian,10,D,11/17/2020
3929,1032,skip,French,15,D,11/25/2020
3930,1022,skip,Hindi,23,B,11/12/2020
3931,1023,decision,English,56,D,11/28/2020
3932,1031,decision,Hindi,95,D,11/13/2020
3933,1049,transfer,Persian,67,D,11/3/2020
3934,1041,transfer,Arabic,99,B,11/16/2020
3935,1034,transfer,Arabic,45,D,11/2/2020
3936,1040,transfer,English,74,B,11/22/2020
3937,1003,decision,Italian,40,D,11/15/2020
3938,1016,transfer,Hindi,100,A,11/21/2020
3939,1004,transfer,French,38,C,11/17/2020
3940,1024,skip,Italian,85,B,11/15/2020
3941,1038,skip,Hindi,62,D,11/20/2020
3942,1002,decision,Arabic,40,B,11/30/2020
3943,1004,decision,English,109,D,11/22/2020
3944,1035,transfer,Hindi,38,B,11/21/2020
3945,1043,skip,French,106,A,11/5/2020
3946,1025,transfer,Persian,118,C,11/16/2020
3947,1041,skip,Arabic,28,A,11/14/2020
3948,1034,transfer,Persian,10,A,11/23/2020
3949,1025,decision,French,103,B,11/18/2020
3950,1004,decision,Hindi,11,B,11/12/2020
3951,1015,skip,Hindi,109,C,11/19/2020
3952,1007,transfer,Persian,91,D,11/21/2020
3953,1034,transfer,Hindi,97,C,11/14/2020
3954,1019,decision,French,71,A,11/22/2020
3955,1013,skip,Hindi,41,B,11/11/2020
3956,1031,transfer,English,48,B,11/23/2020
3957,1045,decision,English,116,C,11/23/2020
3958,1014,skip,French,52,C,11/22/2020
3959,1019,skip,English,53,C,11/2/2020
3960,1028,transfer,Hindi,24,D,11/7/2020
3961,1007,skip,Hindi,76,A,11/30/2020
3962,1007,decision,French,29,A,11/7/2020
3963,1041,skip,Italian,111,D,11/22/2020
3964,1036,decision,Italian,68,C,11/22/2020
3965,1032,transfer,Arabic,10,B,11/6/2020
3966,1043,decision,Hindi,86,D,11/21/2020
3967,1019,transfer,English,62,B,11/28/2020
3968,1045,decision,Arabic,76,B,11/26/2020
3969,1028,skip,French,13,A,11/9/2020
3970,1048,transfer,French,64,A,11/1/2020
3971,1019,transfer,Arabic,77,D,11/25/2020
3972,1012,skip,Hindi,22,C,11/18/2020
3973,1021,skip,Hindi,76,C,11/29/2020
3974,1037,skip,English,19,B,11/4/2020
3975,1003,transfer,Italian,29,A,11/16/2020
3976,1003,skip,Arabic,108,B,11/1/2020
3977,1016,transfer,English,31,D,11/8/2020
3978,1028,transfer,Italian,117,C,11/7/2020
3979,1027,decision,Arabic,26,D,11/2/2020
3980,1045,decision,Persian,93,C,11/21/2020
3981,1019,decision,Hindi,10,D,11/24/2020
3982,1008,transfer,Hindi,40,A,11/19/2020
3983,1027,skip,Arabic,82,C,11/12/2020
3984,1039,transfer,English,73,D,11/14/2020
3985,1018,skip,Arabic,99,B,11/1/2020
3986,1042,transfer,Persian,50,A,11/21/2020
3987,1014,skip,English,21,B,11/15/2020
3988,1031,transfer,Italian,119,D,11/1/2020
3989,1006,transfer,Hindi,61,B,11/6/2020
3990,1021,transfer,Persian,59,D,11/25/2020
3991,1001,transfer,Persian,36,B,11/27/2020
3992,1010,transfer,Hindi,84,C,11/20/2020
3993,1019,transfer,English,76,C,11/5/2020
3994,1022,transfer,Italian,104,A,11/2/2020
3995,1040,transfer,Arabic,35,D,11/17/2020
3996,1042,transfer,French,107,C,11/17/2020
3997,1037,skip,Arabic,115,B,11/6/2020
3998,1050,transfer,Italian,98,C,11/9/2020
3999,1019,skip,Arabic,78,A,11/9/2020
4000,1006,skip,Arabic,15,B,11/29/2020
4001,1015,skip,Persian,115,C,11/19/2020
4002,1014,skip,Italian,63,C,11/24/2020
4003,1006,transfer,French,25,D,11/25/2020
4004,1040,transfer,Arabic,25,D,11/30/2020
4005,1014,transfer,Persian,35,B,11/20/2020
4006,1027,skip,French,28,D,11/13/2020
4007,1030,transfer,Italian,86,C,11/20/2020
4008,1024,skip,Italian,96,B,11/28/2020
4009,1044,transfer,Hindi,93,D,11/10/2020
4010,1050,skip,French,61,C,11/24/2020
4011,1048,decision,Italian,19,C,11/1/2020
4012,1015,skip,Persian,102,C,11/5/2020
4013,1037,transfer,English,39,C,11/3/2020
4014,1046,skip,Arabic,19,D,11/25/2020
4015,1033,decision,Hindi,29,C,11/2/2020
4016,1018,decision,Hindi,89,B,11/3/2020
4017,1007,decision,French,88,A,11/7/2020
4018,1050,skip,Arabic,96,B,11/11/2020
4019,1027,transfer,English,47,D,11/11/2020
4020,1014,transfer,English,84,D,11/15/2020
4021,1009,transfer,Italian,29,A,11/7/2020
4022,1011,decision,English,117,A,11/22/2020
4023,1033,decision,French,88,C,11/27/2020
4024,1026,skip,Italian,66,B,11/18/2020
4025,1044,transfer,Persian,92,A,11/9/2020
4026,1039,decision,Arabic,59,D,11/11/2020
4027,1047,decision,French,108,B,11/7/2020
4028,1042,decision,Italian,65,A,11/10/2020
4029,1005,decision,Arabic,109,C,11/25/2020
4030,1017,skip,Hindi,67,A,11/27/2020
4031,1040,skip,Arabic,102,A,11/13/2020
4032,1003,transfer,Hindi,108,B,11/15/2020
4033,1043,decision,Arabic,10,C,11/19/2020
4034,1029,transfer,French,49,D,11/4/2020
4035,1015,skip,Hindi,33,D,11/25/2020
4036,1014,transfer,Persian,103,A,11/23/2020
4037,1034,skip,French,75,B,11/5/2020
4038,1001,skip,Italian,42,A,11/30/2020
4039,1024,skip,French,19,A,11/22/2020
4040,1022,skip,Hindi,36,D,11/4/2020
4041,1012,transfer,Persian,21,C,11/9/2020
4042,1046,decision,French,116,C,11/30/2020
4043,1050,decision,Italian,114,B,11/2/2020
4044,1009,skip,Italian,26,C,11/30/2020
4045,1050,skip,English,34,D,11/16/2020
4046,1038,transfer,Italian,31,D,11/18/2020
4047,1007,decision,Arabic,39,A,11/25/2020
4048,1033,transfer,Persian,120,A,11/13/2020
4049,1041,decision,Italian,71,B,11/19/2020
4050,1034,decision,Hindi,34,A,11/25/2020
4051,1040,decision,Italian,68,C,11/1/2020
4052,1033,decision,Italian,118,B,11/30/2020
4053,1039,transfer,Italian,28,C,11/8/2020
4054,1033,skip,Persian,50,B,11/24/2020
4055,1024,skip,French,85,A,11/3/2020
4056,1030,skip,English,75,D,11/7/2020
4057,1024,decision,Italian,52,C,11/27/2020
4058,1005,skip,Italian,113,C,11/12/2020
4059,1035,skip,English,104,B,11/15/2020
4060,1014,skip,Italian,10,D,11/24/2020
4061,1035,transfer,Italian,58,A,11/18/2020
4062,1008,transfer,English,95,B,11/22/2020
4063,1010,transfer,Hindi,112,D,11/12/2020
4064,1043,transfer,Persian,102,B,11/12/2020
4065,1030,transfer,Arabic,67,C,11/18/2020
4066,1011,transfer,Arabic,21,C,11/18/2020
4067,1020,skip,Arabic,57,B,11/9/2020
4068,1016,skip,Persian,67,D,11/2/2020
4069,1042,skip,Persian,87,D,11/19/2020
4070,1026,decision,Italian,113,B,11/8/2020
4071,1047,skip,Hindi,63,C,11/28/2020
4072,1038,transfer,English,42,A,11/3/2020
4073,1050,decision,English,47,D,11/11/2020
4074,1034,skip,English,32,B,11/29/2020
4075,1015,decision,Persian,36,C,11/12/2020
4076,1025,transfer,French,74,C,11/6/2020
4077,1034,skip,Hindi,14,C,11/18/2020
4078,1049,transfer,Persian,24,C,11/23/2020
4079,1022,transfer,Arabic,78,B,11/23/2020
4080,1044,transfer,Italian,44,B,11/14/2020
4081,1047,skip,Persian,40,C,11/11/2020
4082,1017,transfer,Hindi,52,D,11/24/2020
4083,1029,decision,Persian,29,C,11/5/2020
4084,1045,transfer,Hindi,92,B,11/14/2020
4085,1031,transfer,Italian,95,C,11/4/2020
4086,1050,decision,Hindi,97,C,11/19/2020
4087,1049,skip,French,51,B,11/9/2020
4088,1041,skip,English,111,A,11/1/2020
4089,1024,decision,English,90,B,11/27/2020
4090,1014,skip,Persian,76,B,11/10/2020
4091,1023,skip,English,104,C,11/2/2020
4092,1045,transfer,Italian,97,C,11/6/2020
4093,1006,skip,French,117,A,11/26/2020
4094,1049,decision,Italian,116,B,11/1/2020
4095,1033,skip,Hindi,116,D,11/25/2020
4096,1040,transfer,Hindi,102,C,11/5/2020
4097,1022,skip,French,110,B,11/8/2020
4098,1043,decision,Arabic,73,C,11/2/2020
4099,1050,skip,Hindi,38,D,11/22/2020
4100,1003,transfer,French,46,A,11/22/2020
4101,1007,transfer,Italian,108,D,11/9/2020
4102,1033,decision,English,107,A,11/6/2020
4103,1017,decision,English,19,C,11/30/2020
4104,1037,decision,Hindi,94,D,11/11/2020
4105,1011,skip,Hindi,71,B,11/3/2020
4106,1007,transfer,French,116,C,11/16/2020
4107,1013,transfer,English,53,A,11/28/2020
4108,1038,transfer,Hindi,87,A,11/21/2020
4109,1007,decision,English,13,C,11/4/2020
4110,1009,transfer,Hindi,88,C,11/29/2020
4111,1015,skip,Persian,82,D,11/29/2020
4112,1027,decision,Arabic,38,C,11/29/2020
4113,1023,decision,Arabic,59,B,11/4/2020
4114,1025,decision,Hindi,49,C,11/27/2020
4115,1004,skip,Hindi,71,A,11/15/2020
4116,1049,decision,Hindi,74,C,11/15/2020
4117,1002,skip,Persian,69,A,11/13/2020
4118,1038,skip,Italian,104,D,11/22/2020
4119,1002,skip,French,39,B,11/11/2020
4120,1012,skip,Hindi,68,D,11/9/2020
4121,1038,skip,Hindi,17,B,11/15/2020
4122,1013,transfer,Italian,25,A,11/7/2020
4123,1005,decision,Arabic,11,D,11/1/2020
4124,1015,skip,Arabic,51,D,11/17/2020
4125,1027,transfer,Arabic,26,B,11/28/2020
4126,1021,skip,Italian,92,B,11/7/2020
4127,1007,skip,Hindi,30,D,11/7/2020
4128,1028,skip,Italian,64,C,11/18/2020
4129,1046,transfer,Italian,86,C,11/2/2020
4130,1034,decision,Persian,81,D,11/24/2020
4131,1019,decision,Italian,51,D,11/17/2020
4132,1028,transfer,Arabic,65,A,11/26/2020
4133,1006,decision,English,119,C,11/28/2020
4134,1025,transfer,French,94,A,11/2/2020
4135,1040,decision,Arabic,22,D,11/24/2020
4136,1015,transfer,Hindi,21,D,11/23/2020
4137,1030,decision,Italian,114,C,11/14/2020
4138,1006,decision,Arabic,35,D,11/29/2020
4139,1034,transfer,English,67,A,11/22/2020
4140,1034,skip,Hindi,87,B,11/25/2020
4141,1018,transfer,Hindi,65,C,11/30/2020
4142,1017,transfer,Persian,30,B,11/30/2020
4143,1035,transfer,French,16,C,11/18/2020
4144,1047,skip,Hindi,109,D,11/8/2020
4145,1005,transfer,Italian,54,D,11/17/2020
4146,1001,skip,Persian,86,B,11/22/2020
4147,1033,transfer,Italian,26,B,11/21/2020
4148,1018,decision,French,92,D,11/25/2020
4149,1028,skip,French,107,B,11/19/2020
4150,1016,skip,Arabic,41,B,11/11/2020
4151,1044,decision,French,24,B,11/28/2020
4152,1045,transfer,Arabic,38,D,11/20/2020
4153,1001,decision,French,60,D,11/6/2020
4154,1048,decision,Hindi,106,D,11/1/2020
4155,1032,decision,Arabic,109,A,11/5/2020
4156,1049,decision,English,96,B,11/2/2020
4157,1018,decision,Arabic,69,D,11/26/2020
4158,1021,transfer,Hindi,92,B,11/23/2020
4159,1050,skip,Italian,112,A,11/13/2020
4160,1022,skip,Hindi,118,C,11/22/2020
4161,1003,transfer,French,65,A,11/25/2020
4162,1042,transfer,Italian,60,A,11/3/2020
4163,1034,transfer,Italian,33,D,11/15/2020
4164,1027,skip,Persian,49,D,11/20/2020
4165,1006,transfer,Persian,94,B,11/2/2020
4166,1031,transfer,Arabic,34,A,11/24/2020
4167,1029,skip,Hindi,46,C,11/19/2020
4168,1030,decision,Hindi,110,B,11/2/2020
4169,1017,skip,Italian,94,B,11/11/2020
4170,1014,transfer,French,118,A,11/1/2020
4171,1003,transfer,Hindi,42,C,11/29/2020
4172,1005,decision,English,64,A,11/17/2020
4173,1010,transfer,French,110,D,11/1/2020
4174,1048,transfer,Hindi,34,A,11/22/2020
4175,1026,decision,English,110,C,11/5/2020
4176,1023,decision,French,25,B,11/2/2020
4177,1006,transfer,Hindi,87,C,11/9/2020
4178,1004,skip,English,18,B,11/7/2020
4179,1008,decision,English,105,C,11/6/2020
4180,1035,decision,Arabic,69,A,11/10/2020
4181,1023,decision,Persian,44,D,11/21/2020
4182,1036,transfer,English,32,B,11/25/2020
4183,1011,transfer,Persian,22,B,11/7/2020
4184,1041,skip,French,15,A,11/21/2020
4185,1001,transfer,French,90,C,11/7/2020
4186,1010,transfer,Persian,102,C,11/23/2020
4187,1041,transfer,English,13,C,11/27/2020
4188,1018,decision,Hindi,11,B,11/7/2020
4189,1008,transfer,Hindi,38,A,11/24/2020
4190,1010,skip,English,64,C,11/29/2020
4191,1032,decision,Italian,76,B,11/22/2020
4192,1049,transfer,Hindi,75,D,11/9/2020
4193,1029,skip,English,81,B,11/11/2020
4194,1033,transfer,Persian,74,B,11/24/2020
4195,1050,decision,French,53,B,11/14/2020
4196,1042,transfer,Arabic,89,C,11/22/2020
4197,1026,skip,Italian,38,C,11/10/2020
4198,1020,skip,Arabic,101,C,11/21/2020
4199,1030,skip,French,40,A,11/16/2020
4200,1002,decision,French,12,B,11/9/2020
4201,1010,decision,French,53,B,11/26/2020
4202,1005,decision,Italian,38,D,11/6/2020
4203,1006,skip,English,52,A,11/8/2020
4204,1041,decision,Persian,35,A,11/14/2020
4205,1043,skip,French,74,C,11/30/2020
4206,1033,transfer,Persian,111,C,11/23/2020
4207,1011,decision,Italian,119,B,11/18/2020
4208,1045,transfer,Persian,102,A,11/10/2020
4209,1050,decision,French,24,D,11/30/2020
4210,1040,skip,Italian,66,D,11/17/2020
4211,1024,skip,French,43,D,11/1/2020
4212,1011,transfer,Hindi,45,B,11/5/2020
4213,1006,skip,French,108,B,11/28/2020
4214,1018,transfer,Persian,111,A,11/8/2020
4215,1042,decision,Arabic,49,C,11/30/2020
4216,1032,skip,Italian,39,A,11/27/2020
4217,1044,decision,Hindi,28,D,11/27/2020
4218,1014,skip,English,116,C,11/28/2020
4219,1034,transfer,English,76,A,11/16/2020
4220,1047,transfer,Hindi,91,A,11/9/2020
4221,1047,decision,English,57,D,11/10/2020
4222,1004,skip,Italian,92,A,11/6/2020
4223,1024,decision,Italian,30,C,11/23/2020
4224,1007,skip,Italian,53,D,11/22/2020
4225,1026,decision,Italian,107,B,11/7/2020
4226,1028,skip,Persian,16,D,11/2/2020
4227,1022,skip,French,72,C,11/16/2020
4228,1047,decision,Hindi,119,D,11/22/2020
4229,1019,skip,Persian,102,C,11/13/2020
4230,1013,decision,English,14,A,11/13/2020
4231,1029,skip,Italian,18,A,11/9/2020
4232,1006,transfer,French,78,C,11/5/2020
4233,1039,transfer,Hindi,26,C,11/12/2020
4234,1022,transfer,English,83,D,11/4/2020
4235,1046,transfer,French,38,B,11/29/2020
4236,1035,skip,Arabic,99,A,11/2/2020
4237,1001,decision,English,114,D,11/14/2020
4238,1035,decision,English,18,C,11/29/2020
4239,1012,decision,Italian,66,B,11/1/2020
4240,1006,transfer,Italian,31,B,11/3/2020
4241,1040,skip,Italian,20,B,11/1/2020
4242,1028,skip,English,71,D,11/19/2020
4243,1042,skip,English,46,B,11/3/2020
4244,1010,skip,Italian,98,A,11/16/2020
4245,1043,skip,Italian,51,B,11/14/2020
4246,1007,transfer,Arabic,76,A,11/17/2020
4247,1040,skip,Hindi,99,C,11/10/2020
4248,1041,transfer,Hindi,103,A,11/24/2020
4249,1003,decision,Italian,103,A,11/3/2020
4250,1036,transfer,Hindi,46,A,11/2/2020
4251,1006,decision,French,16,C,11/27/2020
4252,1049,decision,Hindi,34,D,11/2/2020
4253,1037,transfer,Persian,11,B,11/9/2020
4254,1030,decision,English,69,C,11/14/2020
4255,1016,skip,Hindi,22,D,11/16/2020
4256,1032,skip,English,42,B,11/30/2020
4257,1028,decision,Italian,100,D,11/22/2020
4258,1017,transfer,Italian,31,A,11/8/2020
4259,1036,skip,Hindi,79,A,11/3/2020
4260,1018,transfer,Italian,29,C,11/12/2020
4261,1010,skip,French,60,B,11/13/2020
4262,1045,decision,French,53,D,11/14/2020
4263,1018,decision,Italian,117,C,11/7/2020
4264,1011,skip,English,76,A,11/13/2020
4265,1008,transfer,Italian,62,A,11/2/2020
4266,1041,skip,Italian,94,D,11/8/2020
4267,1023,skip,Arabic,84,B,11/29/2020
4268,1011,decision,Arabic,85,A,11/23/2020
4269,1022,decision,Arabic,52,C,11/4/2020
4270,1044,transfer,Italian,93,A,11/16/2020
4271,1025,skip,Hindi,51,A,11/28/2020
4272,1032,decision,French,44,D,11/24/2020
4273,1009,decision,Persian,78,B,11/5/2020
4274,1035,skip,Italian,63,C,11/23/2020
4275,1035,transfer,Persian,41,C,11/28/2020
4276,1021,transfer,Persian,46,C,11/10/2020
4277,1028,transfer,Hindi,120,C,11/30/2020
4278,1036,transfer,Arabic,91,C,11/28/2020
4279,1039,decision,French,118,C,11/29/2020
4280,1001,decision,Arabic,42,A,11/20/2020
4281,1046,decision,Arabic,55,C,11/19/2020
4282,1046,skip,French,44,B,11/6/2020
4283,1006,skip,French,10,B,11/23/2020
4284,1025,decision,Arabic,96,C,11/2/2020
4285,1011,transfer,English,92,C,11/24/2020
4286,1011,decision,Persian,15,C,11/15/2020
4287,1029,decision,Persian,58,A,11/6/2020
4288,1011,skip,French,71,C,11/19/2020
4289,1005,decision,French,27,B,11/24/2020
4290,1015,skip,English,98,B,11/13/2020
4291,1028,decision,Persian,36,B,11/26/2020
4292,1024,transfer,Arabic,111,B,11/5/2020
4293,1046,transfer,French,61,D,11/13/2020
4294,1016,decision,Arabic,68,D,11/26/2020
4295,1001,skip,Persian,29,C,11/9/2020
4296,1015,skip,Persian,81,D,11/28/2020
4297,1018,transfer,Arabic,89,A,11/3/2020
4298,1013,skip,Persian,85,A,11/22/2020
